URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/product-intended-use-vs,0.0.3,active,,ProductIntendedUse,Uso Pretendido do Produto,"","StructureDefinition/clinical-use-definition-br","Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/product-name-type,0.0.3,draft,,ProductNameType,Tipos de Nome de Produto,"Tipos de nomes para produtos medicinais (padrão internacional)","StructureDefinition/medicinal-product-definition-br","Other"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/publication-status,0.0.3,active,,PublicationStatus,Status de Publicação,"Status do ciclo de vida de publicação de um recurso FHIR. Este ValueSet referencia diretamente o CodeSystem oficial do FHIR R5.","StructureDefinition/clinical-use-definition-br,StructureDefinition/manufactured-item-definition-br,StructureDefinition/substance-definition-br,StructureDefinition/regulated-authorization-br,StructureDefinition/IngredientBR,StructureDefinition/administrable-product-definition-br,StructureDefinition/packaged-product-definition-br","hl7.fhir.r5.core"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/reference-type-br,0.0.3,draft,,ReferenceTypeBR,Tipos de Referência - Brasil,"Tipos de relação de referência entre produtos medicinais","StructureDefinition/medicinal-product-definition-br","Other"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/route-administration,0.0.3,draft,,RouteAdministration,Vias de Administração,"Vias de administração usando códigos EDQM Standard Terms",,"Other"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/route-administration-hybrid,0.0.3,active,,RouteAdministrationHybrid,Vias de Administração (EDQM + MedDRA),"ValueSet híbrido para vias de administração que combina códigos EDQM Standard Terms (padrão internacional IDMP) com códigos MedDRA. Fornece alternativa ao SNOMED CT Route Codes para contexto brasileiro.","StructureDefinition/administrable-product-definition-br,StructureDefinition/medicinal-product-definition-br","Other"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/source-material-type-vs,0.0.3,active,,SourceMaterialType,Tipo de Material de Origem,"","StructureDefinition/substance-definition-br","Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/special-measures-vs,0.0.3,active,,SpecialMeasures,Medidas Especiais para Produto Medicinal,"Medidas especiais aplicáveis a produtos medicinais","StructureDefinition/medicinal-product-definition-br","Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/stereochemistry-vs,0.0.3,active,,Stereochemistry,Estereoquímica de Substâncias,"","StructureDefinition/substance-definition-br","Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/structure-representation-type-vs,0.0.3,active,,StructureRepresentationType,Tipo de Representação Estrutural,"","StructureDefinition/substance-definition-br","Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/structure-technique-vs,0.0.3,active,,StructureTechnique,Técnicas de Caracterização Estrutural,"","StructureDefinition/substance-definition-br","Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/structured-name-types,0.0.3,draft,,StructuredNameTypes,Tipos de Nome Estruturado,"Tipos de elementos estruturados que podem compor um nome de produto","StructureDefinition/medicinal-product-definition-br","Other"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/substance-amount-type-vs,0.0.3,active,,SubstanceAmountType,Tipo de Quantidade de Substância,"",,"Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/substance-classification-br,0.0.3,draft,,SubstanceClassificationBR,Classificação de Substância - Brasil,"Classificação de substâncias no contexto brasileiro/ANVISA",,"Other"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/substance-code-br,0.0.3,draft,,SubstanceCodeBR,Códigos de Substância - Brasil,"Códigos padronizados para substâncias no contexto brasileiro",,"SCT,hl7.terminology.r5,Other"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/substance-code-meddra,0.0.3,active,,SubstanceCodeMedDRA,Códigos de Substâncias (MedDRA + ATC),"Códigos de substâncias farmacêuticas usando MedDRA (Medical Dictionary for Regulatory Activities) e WHO ATC como alternativa ao SNOMED CT (Brasil não é signatário).","StructureDefinition/substance-definition-br,StructureDefinition/IngredientBR,StructureDefinition/administrable-product-definition-br,StructureDefinition/medicinal-product-definition-br","hl7.terminology.r5,Other"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/substance-form-vs,0.0.3,active,,SubstanceForm,Forma Física de Substâncias,"",,"Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/substance-grade,0.0.3,draft,,SubstanceGrade,Grau de Substância,"Graus ou qualidades de substâncias (padrão internacional - USP/EP/JP)","StructureDefinition/substance-definition-br","Other"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/substance-impurity-vs,0.0.3,active,,SubstanceImpurity,Impurezas de Substâncias Farmacêuticas,"Tipos de impurezas em substâncias farmacêuticas. Alternativa brasileira ao SNOMED CT.","StructureDefinition/medicinal-product-definition-br","Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/substance-name-authority-vs,0.0.3,active,,SubstanceNameAuthority,Autoridade de Nomenclatura,"",,"Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/substance-name-domain-vs,0.0.3,active,,SubstanceNameDomain,Domínio de Nome de Substância,"","StructureDefinition/substance-definition-br","Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/substance-name-type,0.0.3,draft,,SubstanceNameType,Tipos de Nome de Substância,"Tipos de nomes para substâncias (padrão internacional - INN/IUPAC)","StructureDefinition/substance-definition-br","Other"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/substance-relationship-type-vs,0.0.3,active,,SubstanceRelationshipType,Tipo de Relacionamento entre Substâncias,"","StructureDefinition/substance-definition-br","Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/substance-status-br,0.0.3,draft,,SubstanceStatusBR,Status de Substância - Brasil,"Status regulatório de substâncias no contexto brasileiro",,"Other"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/target-species-vs,0.0.3,active,,TargetSpecies,Espécies-Alvo para Produtos Veterinários,"Espécies animais para produtos medicinais veterinários","StructureDefinition/administrable-product-definition-br","Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/therapeutic-indication-br,0.0.3,draft,,TherapeuticIndicationBRValueSet,Indicações Terapêuticas - Brasil,"ValueSet de indicações terapêuticas baseado em CID-10 e SNOMED-CT para o contexto brasileiro.","StructureDefinition/regulated-authorization-br","SCT,hl7.terminology.r5"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/therapeutic-indications-br,0.0.3,draft,,TherapeuticIndicationsBR,Indicações Terapêuticas - Brasil,"Indicações terapêuticas padronizadas para produtos medicinais brasileiros",,"Other"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/therapy,0.0.3,active,,Therapy,Terapia,"Tipos de terapia usando MedDRA e ATC","StructureDefinition/clinical-use-definition-br","hl7.terminology.r5,Other"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/therapy-relationship-type-vs,0.0.3,active,,TherapyRelationshipType,Tipo de Relacionamento Terapêutico,"","StructureDefinition/clinical-use-definition-br","Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/umc-coordination-status,0.0.3,draft,,UMCCoordinationStatus,Status de Coordenação UMC,"Status do processo de coordenação com Uppsala Monitoring Centre","StructureDefinition/umc-integration-mapping","Other"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/undesirable-effect-classification-vs,0.0.3,active,,UndesirableEffectClassification,Classificação de Efeito Indesejável,"","StructureDefinition/clinical-use-definition-br","Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/undesirable-effect-frequency-vs,0.0.3,active,,UndesirableEffectFrequency,Frequência de Efeito Indesejável,"","StructureDefinition/clinical-use-definition-br","Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/undesirable-effect-symptom,0.0.3,active,,UndesirableEffectSymptom,Sintoma de Efeito Indesejável,"Sintomas e condições de efeitos indesejáveis usando MedDRA","StructureDefinition/clinical-use-definition-br","Other"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/unit-of-presentation,0.0.3,active,,UnitOfPresentation,Unidade de Apresentação,"Unidades de apresentação usando códigos EDQM Standard Terms","StructureDefinition/manufactured-item-definition-br","Other"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/warning-type-vs,0.0.3,active,,WarningType,Tipo de Advertência,"","StructureDefinition/clinical-use-definition-br","Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/weight-method-vs,0.0.3,active,,WeightMethod,Método de Determinação de Peso Molecular,"","StructureDefinition/substance-definition-br","Internal"
https://idmp-br.github.io/brig-idmp-brasil/ValueSet/weight-type-vs,0.0.3,active,,WeightType,Tipo de Peso Molecular,"","StructureDefinition/substance-definition-br","Internal"
