"SubstanceDefinition.moiety.modifierExtension","SubstanceDefinition.moiety.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"SubstanceDefinition.moiety.role","SubstanceDefinition.moiety.role","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","Role that the moiety is playing","Role that the moiety is playing.","","","","","","","","","",,,,,"",,,,"SubstanceDefinition.moiety.role",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Moiety.Moiety_Role"
"SubstanceDefinition.moiety.identifier","SubstanceDefinition.moiety.identifier","","","",0,1,"","","Y","Identifier {[]} {[]}
","Identifier by which this moiety substance is known","Identifier by which this moiety substance is known.","","","","","","","","","",,,,,"",,,,"SubstanceDefinition.moiety.identifier",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Moiety.Moiety_Id"
"SubstanceDefinition.moiety.name","SubstanceDefinition.moiety.name","","","",0,1,"","","Y","string {[]} {[]}
","Textual name for this moiety substance","Textual name for this moiety substance.","","","","","","","","","",,,,,"",,,,"SubstanceDefinition.moiety.name",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Moiety.Moiety_Name"
"SubstanceDefinition.moiety.stereochemistry","SubstanceDefinition.moiety.stereochemistry","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","Stereochemistry type","Stereochemistry type.","","","","","","","","","",,"example","The optical rotation type of a substance.","http://hl7.org/fhir/ValueSet/substance-stereochemistry","",,,,"SubstanceDefinition.moiety.stereochemistry",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Moiety.Stereochemistry"
"SubstanceDefinition.moiety.opticalActivity","SubstanceDefinition.moiety.opticalActivity","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","Optical activity type","Optical activity type.","","","","","","","","","",,"example","The optical rotation type of a substance.","http://hl7.org/fhir/ValueSet/substance-optical-activity","",,,,"SubstanceDefinition.moiety.opticalActivity",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Moiety.Optical_Activity"
"SubstanceDefinition.moiety.molecularFormula","SubstanceDefinition.moiety.molecularFormula","","","",0,1,"","","Y","string {[]} {[]}
","Molecular formula for this moiety (e.g. with the Hill system)","Molecular formula for this moiety of this substance, typically using the Hill system.","","","","","","","","","",,,,,"",,,,"SubstanceDefinition.moiety.molecularFormula",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Moiety.Molecular_Formula"
"SubstanceDefinition.moiety.amount[x]","SubstanceDefinition.moiety.amount[x]","","","",0,1,"","","Y","Quantity {[]} {[]}
string {[]} {[]}","Quantitative value for this moiety","Quantitative value for this moiety.","","","","","","","","","",,,,,"",,,,"SubstanceDefinition.moiety.amount[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Moiety.Amount"
"SubstanceDefinition.moiety.measurementType","SubstanceDefinition.moiety.measurementType","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","The measurement type of the quantitative value","The measurement type of the quantitative value. In capturing the actual relative amounts of substances or molecular fragments it may be necessary to indicate whether the amount refers to, for example, a mole ratio or weight ratio.","","","","","","","","","",,"example","The relationship between two substance types.","http://hl7.org/fhir/ValueSet/substance-amount-type","",,,,"SubstanceDefinition.moiety.measurementType",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Amount.Amount_Type"
"SubstanceDefinition.characterization","SubstanceDefinition.characterization","","","",0,*,"","","Y","BackboneElement {[]} {[]}
","General specifications for this substance","General specifications for this substance.","","","","","","","","","",,,,,"",,,,"SubstanceDefinition.characterization",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"SubstanceDefinition.characterization.id","SubstanceDefinition.characterization.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"SubstanceDefinition.characterization.extension","SubstanceDefinition.characterization.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"SubstanceDefinition.characterization.modifierExtension","SubstanceDefinition.characterization.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"SubstanceDefinition.characterization.technique","SubstanceDefinition.characterization.technique","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","The method used to find the characterization e.g. HPLC","The method used to elucidate the characterization of the drug substance. Example: HPLC.","","","","","","","","","",,"example","The method used to elucidate the characterization of the drug substance.","http://hl7.org/fhir/ValueSet/substance-structure-technique","",,,,"SubstanceDefinition.characterization.technique",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"SubstanceDefinition.characterization.form","SubstanceDefinition.characterization.form","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","Describes the nature of the chemical entity and explains, for instance, whether this is a base or a salt form","Describes the nature of the chemical entity and explains, for instance, whether this is a base or a salt form.","","","","","","","","","",,"example","","http://hl7.org/fhir/ValueSet/substance-form","",,,,"SubstanceDefinition.characterization.form",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"SubstanceDefinition.characterization.description","SubstanceDefinition.characterization.description","","","",0,1,"","","Y","markdown {[]} {[]}
","The description or justification in support of the interpretation of the data file","The description or justification in support of the interpretation of the data file.","","","","","","","","","",,,,,"",,,,"SubstanceDefinition.characterization.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"SubstanceDefinition.characterization.file","SubstanceDefinition.characterization.file","","","",0,*,"","","Y","Attachment {[]} {[]}
","The data produced by the analytical instrument or a pictorial representation of that data. Examples: a JCAMP, JDX, or ADX file, or a chromatogram or spectrum analysis","The data produced by the analytical instrument or a pictorial representation of that data. Examples: a JCAMP, JDX, or ADX file, or a chromatogram or spectrum analysis.","","","","","","","","","",,,,,"",,,,"SubstanceDefinition.characterization.file",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"SubstanceDefinition.property","SubstanceDefinition.property","","","",0,*,"Y","","Y","BackboneElement {[]} {[]}
","Propriedades (GSRS)","Propriedades físico-químicas e outras características GSRS da substância","","","","","","","","","",,,,,"","value:type.text}
","",,"open","SubstanceDefinition.property",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Substance.Property"
"SubstanceDefinition.property.id","SubstanceDefinition.property.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"SubstanceDefinition.property.extension","SubstanceDefinition.property.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"SubstanceDefinition.property.modifierExtension","SubstanceDefinition.property.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"SubstanceDefinition.property.type","SubstanceDefinition.property.type","","","",1,1,"","","Y","CodeableConcept {[]} {[]}
","A code expressing the type of property","A code expressing the type of property.","","","","","","","","","",,"example","This value set includes all observable entity codes from SNOMED CT - provided as an exemplar value set.","http://hl7.org/fhir/ValueSet/product-characteristic-codes","",,,,"SubstanceDefinition.property.type",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Property.Property_Type"
"SubstanceDefinition.property.value[x]","SubstanceDefinition.property.value[x]","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
Quantity {[]} {[]}date {[]} {[]}boolean {[]} {[]}Attachment {[]} {[]}","A value for the property","A value for the property.","","","","","","","","","",,,,,"",,,,"SubstanceDefinition.property.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Physical Characteristics, attribute's value"
"SubstanceDefinition.property:solubility","SubstanceDefinition.property","solubility","","",0,*,"Y","","Y","BackboneElement {[]} {[]}
","Solubilidade","General specifications for this substance.","","","","","","","","","",,,,,"",,,,"SubstanceDefinition.property",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Substance.Property"
"SubstanceDefinition.property:solubility.id","SubstanceDefinition.property.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"SubstanceDefinition.property:solubility.extension","SubstanceDefinition.property.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"SubstanceDefinition.property:solubility.modifierExtension","SubstanceDefinition.property.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"SubstanceDefinition.property:solubility.type","SubstanceDefinition.property.type","","","",1,1,"","","Y","CodeableConcept {[]} {[]}
","A code expressing the type of property","A code expressing the type of property.","","","","","","","","","",,"example","This value set includes all observable entity codes from SNOMED CT - provided as an exemplar value set.","http://hl7.org/fhir/ValueSet/product-characteristic-codes","",,,,"SubstanceDefinition.property.type",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Property.Property_Type"
"SubstanceDefinition.property:solubility.type.id","SubstanceDefinition.property.type.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"SubstanceDefinition.property:solubility.type.extension","SubstanceDefinition.property.type.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"SubstanceDefinition.property:solubility.type.coding","SubstanceDefinition.property.type.coding","","","",0,*,"","","Y","Coding {[]} {[]}
","Code defined by a terminology system","A reference to a code defined by a terminology system.","Codes may be defined very casually in enumerations, or code lists, up to very formal definitions such as SNOMED CT - see the HL7 v3 Core Principles for more information.  Ordering of codings is undefined and SHALL NOT be used to infer meaning. Generally, at most only one of the coding values will be labeled as UserSelected = true.","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,,,,"",,,,"CodeableConcept.coding",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","union(., ./translation)"
"SubstanceDefinition.property:solubility.type.text","SubstanceDefinition.property.type.text","","","",1,1,"","","Y","string {[]} {[]}
","Plain text representation of the concept","A human language representation of the concept as seen/selected/uttered by the user who entered the data and/or which represents the intended meaning of the user.","Very often the text is the same as a displayName of one of the codings.","The codes from the terminologies do not always capture the correct meaning with all the nuances of the human using them, or sometimes there is no appropriate code at all. In these cases, the text is used to capture the full meaning of the source.","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""Solubility""/>","","","",,,,,"",,,,"CodeableConcept.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","./originalText[mediaType/code=""text/plain""]/data"
"SubstanceDefinition.property:solubility.value[x]","SubstanceDefinition.property.value[x]","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
Quantity {[]} {[]}date {[]} {[]}boolean {[]} {[]}Attachment {[]} {[]}","A value for the property","A value for the property.","","","","","","","","","",,,,,"",,,,"SubstanceDefinition.property.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Physical Characteristics, attribute's value"
"SubstanceDefinition.property:meltingPoint","SubstanceDefinition.property","meltingPoint","","",0,1,"Y","","Y","BackboneElement {[]} {[]}
","Ponto de fusão","General specifications for this substance.","","","","","","","","","",,,,,"",,,,"SubstanceDefinition.property",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Substance.Property"
"SubstanceDefinition.property:meltingPoint.id","SubstanceDefinition.property.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"SubstanceDefinition.property:meltingPoint.extension","SubstanceDefinition.property.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"SubstanceDefinition.property:meltingPoint.modifierExtension","SubstanceDefinition.property.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"SubstanceDefinition.property:meltingPoint.type","SubstanceDefinition.property.type","","","",1,1,"","","Y","CodeableConcept {[]} {[]}
","A code expressing the type of property","A code expressing the type of property.","","","","","","","","","",,"example","This value set includes all observable entity codes from SNOMED CT - provided as an exemplar value set.","http://hl7.org/fhir/ValueSet/product-characteristic-codes","",,,,"SubstanceDefinition.property.type",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Property.Property_Type"
"SubstanceDefinition.property:meltingPoint.type.id","SubstanceDefinition.property.type.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"SubstanceDefinition.property:meltingPoint.type.extension","SubstanceDefinition.property.type.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"SubstanceDefinition.property:meltingPoint.type.coding","SubstanceDefinition.property.type.coding","","","",0,*,"","","Y","Coding {[]} {[]}
","Code defined by a terminology system","A reference to a code defined by a terminology system.","Codes may be defined very casually in enumerations, or code lists, up to very formal definitions such as SNOMED CT - see the HL7 v3 Core Principles for more information.  Ordering of codings is undefined and SHALL NOT be used to infer meaning. Generally, at most only one of the coding values will be labeled as UserSelected = true.","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,,,,"",,,,"CodeableConcept.coding",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","union(., ./translation)"
"SubstanceDefinition.property:meltingPoint.type.text","SubstanceDefinition.property.type.text","","","",1,1,"","","Y","string {[]} {[]}
","Plain text representation of the concept","A human language representation of the concept as seen/selected/uttered by the user who entered the data and/or which represents the intended meaning of the user.","Very often the text is the same as a displayName of one of the codings.","The codes from the terminologies do not always capture the correct meaning with all the nuances of the human using them, or sometimes there is no appropriate code at all. In these cases, the text is used to capture the full meaning of the source.","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""Melting Point""/>","","","",,,,,"",,,,"CodeableConcept.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","./originalText[mediaType/code=""text/plain""]/data"
"SubstanceDefinition.property:meltingPoint.value[x]","SubstanceDefinition.property.value[x]","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
Quantity {[]} {[]}date {[]} {[]}boolean {[]} {[]}Attachment {[]} {[]}","A value for the property","A value for the property.","","","","","","","","","",,,,,"",,,,"SubstanceDefinition.property.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Physical Characteristics, attribute's value"
"SubstanceDefinition.property:boilingPoint","SubstanceDefinition.property","boilingPoint","","",0,1,"Y","","Y","BackboneElement {[]} {[]}
","Ponto de ebulição","General specifications for this substance.","","","","","","","","","",,,,,"",,,,"SubstanceDefinition.property",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Substance.Property"
"SubstanceDefinition.property:boilingPoint.id","SubstanceDefinition.property.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"SubstanceDefinition.property:boilingPoint.extension","SubstanceDefinition.property.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"SubstanceDefinition.property:boilingPoint.modifierExtension","SubstanceDefinition.property.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"SubstanceDefinition.property:boilingPoint.type","SubstanceDefinition.property.type","","","",1,1,"","","Y","CodeableConcept {[]} {[]}
","A code expressing the type of property","A code expressing the type of property.","","","","","","","","","",,"example","This value set includes all observable entity codes from SNOMED CT - provided as an exemplar value set.","http://hl7.org/fhir/ValueSet/product-characteristic-codes","",,,,"SubstanceDefinition.property.type",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Property.Property_Type"
